CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1408,Male,0,Yes,No,33,Yes,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.95,2506.35,Yes
CUST-1332,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,Two year,No,Electronic check,48.59,48.59,Yes
CUST-1208,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,Two year,No,Electronic check,86.73,86.73,Yes
CUST-2113,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Credit card (automatic),34.05,1055.55,No
CUST-1078,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Electronic check,96.24,577.44,Yes
CUST-1029,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.35,93.35,Yes
CUST-2035,Female,0,Yes,No,12,Yes,Yes,No,No,No,No,No,One year,Yes,Mailed check,50.65,607.8,No
CUST-2195,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.21,1967.35,No
CUST-2057,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Credit card (automatic),23.15,1157.5,No
CUST-2336,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Mailed check,31.31,1690.74,No
CUST-2096,Male,1,Yes,No,45,Yes,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,48.39,2177.55,No
CUST-1165,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,Two year,Yes,Electronic check,95.52,2388.0,Yes
CUST-2418,Female,0,Yes,Yes,22,Yes,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,64.68,1422.96,No
CUST-1495,Female,0,No,No,6,Yes,No phone service,DSL,No,No,Yes,No,Two year,No,Mailed check,72.89,437.34,Yes
CUST-2324,Female,0,Yes,No,45,No,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.19,1853.55,No
CUST-1065,Male,0,No,No,10,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.61,906.1,Yes
CUST-1141,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.18,328.72,Yes
CUST-2425,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,Two year,No,Mailed check,83.96,1763.16,No
CUST-2327,Female,0,Yes,No,30,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.44,3133.2,No
CUST-2155,Female,0,Yes,No,48,Yes,No phone service,DSL,No,Yes,No,Yes,One year,Yes,Credit card (automatic),60.68,2912.64,No
CUST-1331,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.21,1485.99,Yes
CUST-2164,Female,0,No,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.11,3473.61,No
CUST-1249,Male,0,No,No,26,Yes,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,57.76,1501.76,Yes
CUST-2407,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),22.84,137.04,No
CUST-2208,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),63.23,1327.83,No
CUST-1305,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,23.8,1237.6,Yes
CUST-2234,Male,0,No,No,27,No,Yes,Fiber optic,No,No,No,No,Two year,Yes,Credit card (automatic),84.69,2286.63,No
CUST-2475,Male,0,Yes,Yes,7,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.7,648.9,No
CUST-1049,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.86,165.72,Yes
CUST-2396,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Electronic check,33.14,1557.58,No
CUST-1002,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.89,1726.02,Yes
CUST-2044,Male,0,No,No,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.25,509.25,No
CUST-1350,Female,0,Yes,No,9,No,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.36,714.24,Yes
CUST-2404,Male,0,No,Yes,34,Yes,No,No,No,No,No,No,One year,Yes,Credit card (automatic),44.11,1499.74,No
CUST-2036,Male,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,32.57,1335.37,No
CUST-1344,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,49.55,346.85,Yes
CUST-2494,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.2,1533.6,No
CUST-1481,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Mailed check,23.2,371.2,Yes
CUST-2075,Male,0,No,No,53,No,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),52.87,2802.11,No
CUST-1033,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,One year,No,Electronic check,99.29,4070.89,Yes
CUST-1031,Male,1,Yes,No,2,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,108.2,216.4,Yes
CUST-1231,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,83.09,747.81,Yes
CUST-2463,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),58.53,2399.73,No
CUST-1192,Male,0,No,Yes,32,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.18,2693.76,Yes
CUST-1333,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.37,81.37,Yes
CUST-1003,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.92,503.04,Yes
CUST-1204,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,63.55,826.15,Yes
CUST-2014,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.79,4020.24,No
CUST-2299,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.08,1821.6,No
CUST-1306,Male,0,No,No,10,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.64,766.4,Yes
CUST-1109,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Electronic check,107.19,107.19,Yes
CUST-1430,Male,0,No,Yes,2,No,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,80.47,160.94,Yes
CUST-1077,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,34.75,34.75,Yes
CUST-1084,Male,0,No,No,5,No,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.78,503.9,Yes
CUST-1286,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No,Two year,Yes,Credit card (automatic),36.02,288.16,Yes
CUST-1082,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.62,208.1,Yes
CUST-2491,Female,0,Yes,Yes,51,Yes,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),78.79,4018.29,No
CUST-2289,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,No,One year,No,Electronic check,24.89,1468.51,No
CUST-2394,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,No,No,One year,Yes,Bank transfer (automatic),52.33,941.94,No
CUST-1398,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,One year,No,Bank transfer (automatic),58.17,1105.23,Yes
CUST-1323,Male,1,Yes,No,4,No,No,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.18,380.72,Yes
CUST-2019,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,Yes,No,One year,Yes,Mailed check,70.73,2404.82,No
CUST-2416,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,One year,No,Mailed check,22.78,478.38,No
CUST-2422,Female,0,No,No,39,Yes,No phone service,DSL,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,44.86,1749.54,No
CUST-1005,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,95.84,191.68,Yes
CUST-2231,Female,0,Yes,Yes,53,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.38,3571.14,No
CUST-1465,Male,0,No,No,6,Yes,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.73,382.38,Yes
CUST-1097,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.23,435.61,Yes
CUST-1266,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.96,1391.36,Yes
CUST-1357,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.17,1166.04,Yes
CUST-2368,Male,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Two year,No,Electronic check,79.43,5480.67,No
CUST-2298,Male,1,No,Yes,35,Yes,No phone service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),32.8,1148.0,No
CUST-1380,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,89.84,89.84,Yes
CUST-2131,Female,1,No,Yes,48,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Electronic check,40.15,1927.2,No
CUST-1381,Male,0,Yes,No,16,No,Yes,Fiber optic,No,No,No,No,One year,No,Electronic check,29.91,478.56,Yes
CUST-1490,Female,0,Yes,No,8,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.48,251.84,Yes
CUST-1118,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Credit card (automatic),48.22,1494.82,Yes
CUST-2400,Female,0,Yes,No,44,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),26.53,1167.32,No
CUST-1250,Male,0,No,Yes,4,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.02,332.08,Yes
CUST-2023,Male,0,Yes,No,30,Yes,No phone service,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),60.44,1813.2,No
CUST-1009,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),98.06,1667.02,Yes
CUST-1196,Female,0,No,No,18,No,No,DSL,Yes,No,No,No,One year,No,Electronic check,60.69,1092.42,Yes
CUST-2103,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,Yes,Two year,Yes,Electronic check,39.34,1298.22,No
CUST-1081,Female,1,No,Yes,13,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.84,465.92,Yes
CUST-2283,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),29.96,1228.36,No
CUST-2087,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.88,3018.24,No
CUST-2297,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),52.57,3049.06,No
CUST-1239,Male,1,Yes,No,2,No,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card (automatic),68.82,137.64,Yes
CUST-1290,Male,1,No,No,1,Yes,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.99,77.99,Yes
CUST-1211,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.38,1206.08,Yes
CUST-2217,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,No,No,One year,Yes,Credit card (automatic),57.74,1385.76,No
CUST-1359,Female,0,Yes,No,11,Yes,No phone service,DSL,No,No,No,No,Month-to-month,No,Electronic check,39.59,435.49,Yes
CUST-1449,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.93,75.93,Yes
CUST-1227,Female,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.17,493.02,Yes
CUST-2450,Male,0,Yes,No,46,Yes,No phone service,DSL,Yes,Yes,Yes,No,Two year,Yes,Mailed check,33.8,1554.8,No
CUST-2446,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),65.65,4070.3,No
CUST-2296,Male,0,No,No,37,Yes,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),92.93,3438.41,No
CUST-2001,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,Yes,Mailed check,22.68,1179.36,No
CUST-1464,Female,0,No,No,45,No,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.28,4512.6,Yes
CUST-1362,Female,0,No,No,8,Yes,No phone service,No,No,No,No,Yes,Month-to-month,No,Electronic check,41.3,330.4,Yes
CUST-1468,Male,0,Yes,No,3,No,Yes,DSL,Yes,No,No,No,Two year,Yes,Electronic check,103.61,310.83,Yes
CUST-2435,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Two year,No,Mailed check,58.76,2115.36,No
CUST-1428,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.58,555.48,Yes
CUST-1007,Female,0,No,No,28,No,Yes,No,No,No,No,No,One year,No,Electronic check,81.25,2275.0,Yes
CUST-1155,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.26,120.78,Yes
CUST-2041,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.91,2778.57,No
CUST-1440,Male,0,No,No,1,Yes,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
CUST-1482,Female,1,No,Yes,8,Yes,No,DSL,No,No,No,No,Two year,No,Bank transfer (automatic),87.45,699.6,Yes
CUST-1422,Male,0,Yes,Yes,1,No,No phone service,No,No,No,No,No,Month-to-month,Yes,Electronic check,105.59,105.59,Yes
CUST-2278,Male,0,Yes,No,22,Yes,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),28.78,633.16,No
CUST-2449,Male,0,Yes,No,61,Yes,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,82.82,5052.02,No
CUST-1334,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.94,56.94,Yes
CUST-2076,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Credit card (automatic),61.88,4455.36,No
CUST-2434,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),29.64,1600.56,No
CUST-2067,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),87.2,1744.0,No
CUST-2094,Female,0,No,No,26,Yes,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,57.07,1483.82,No
CUST-2030,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,No,One year,No,Credit card (automatic),52.5,3517.5,No
CUST-2081,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.83,4872.78,No
CUST-2207,Male,0,No,No,52,Yes,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),33.45,1739.4,No
CUST-1448,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.8,586.8,Yes
CUST-1453,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Two year,No,Bank transfer (automatic),44.5,1468.5,Yes
CUST-1228,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.32,1962.92,Yes
CUST-1352,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Two year,No,Electronic check,51.19,767.85,Yes
CUST-2228,Female,0,No,No,40,Yes,No phone service,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.3,3012.0,No
CUST-1212,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.31,550.34,Yes
CUST-1079,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.92,69.92,Yes
CUST-1148,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,33.8,33.8,Yes
CUST-1302,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Mailed check,87.1,871.0,Yes
CUST-2128,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),64.27,2506.53,No
CUST-2277,Male,1,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.08,1401.6,No
CUST-2006,Female,1,Yes,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Mailed check,37.57,2479.62,No
CUST-1342,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,76.09,152.18,Yes
CUST-1485,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.44,1998.08,Yes
CUST-2211,Male,0,Yes,No,39,Yes,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),66.58,2596.62,No
CUST-1133,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.52,412.6,Yes
CUST-2203,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.35,1063.7,No
CUST-1311,Female,0,Yes,Yes,1,No,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,80.2,80.2,Yes
CUST-2222,Male,0,Yes,No,32,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.14,2756.48,No
CUST-2129,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,No,One year,No,Mailed check,68.84,4405.76,No
CUST-1000,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),25.72,154.32,Yes
CUST-1316,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.25,708.75,Yes
CUST-2206,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Two year,Yes,Electronic check,28.54,2054.88,No
CUST-2047,Female,0,No,No,72,Yes,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),90.69,6529.68,No
CUST-2372,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.38,4347.36,No
CUST-2032,Female,0,Yes,No,57,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),22.62,1289.34,No
CUST-1477,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.29,971.19,Yes
CUST-1404,Male,1,No,No,5,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.79,398.95,Yes
CUST-1172,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.07,560.7,Yes
CUST-1125,Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.05,357.35,Yes
CUST-1394,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Mailed check,97.13,485.65,Yes
CUST-1420,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,109.47,2298.87,Yes
CUST-2052,Male,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.17,2295.48,No
CUST-2403,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Mailed check,47.9,2490.8,No
CUST-1090,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Mailed check,87.68,87.68,Yes
CUST-2439,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Credit card (automatic),62.31,4424.01,No
CUST-1181,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,41.56,41.56,Yes
CUST-1274,Female,1,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,60.35,603.5,Yes
CUST-2395,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.74,49.74,No
CUST-1069,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,52.38,3142.8,Yes
CUST-1291,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Mailed check,91.17,91.17,Yes
CUST-1131,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.9,266.7,Yes
CUST-1300,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,47.45,47.45,Yes
CUST-1424,Male,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No,One year,No,Mailed check,55.68,55.68,Yes
CUST-1326,Male,0,Yes,No,11,No,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.45,741.95,Yes
CUST-1144,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.15,236.6,Yes
CUST-1423,Female,0,No,No,9,No,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,107.79,970.11,Yes
CUST-2080,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card (automatic),61.78,2038.74,No
CUST-1135,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.83,319.15,Yes
CUST-1450,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,106.31,2232.51,Yes
CUST-1164,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.12,79.12,Yes
CUST-1028,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.51,1074.12,Yes
CUST-2273,Male,1,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Credit card (automatic),48.75,2973.75,No
CUST-1193,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No,No,Two year,No,Electronic check,20.72,290.08,Yes
CUST-1388,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,79.88,1517.72,Yes
CUST-2352,Male,0,Yes,No,22,Yes,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),29.09,639.98,No
CUST-1169,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.23,974.76,Yes
CUST-2205,Female,0,No,No,8,Yes,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.8,518.4,No
CUST-1140,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Credit card (automatic),104.04,4681.8,Yes
CUST-1173,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.82,242.46,Yes
CUST-1006,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Electronic check,39.22,39.22,Yes
CUST-2245,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Mailed check,24.09,794.97,No
CUST-1478,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Mailed check,38.88,1866.24,Yes
CUST-1073,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,36.79,846.17,Yes
CUST-2410,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.92,299.68,No
CUST-2313,Female,0,No,No,41,Yes,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,57.6,2361.6,No
CUST-1238,Female,0,No,No,14,Yes,No phone service,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.36,1461.04,Yes
CUST-1145,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.36,67.36,Yes
CUST-2292,Male,1,Yes,No,58,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),20.18,1170.44,No
CUST-1234,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,35.51,106.53,Yes
CUST-1220,Male,1,No,No,15,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,59.95,899.25,Yes
CUST-2423,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Credit card (automatic),26.95,1374.45,No
CUST-2000,Female,0,Yes,Yes,50,Yes,No phone service,DSL,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),28.81,1440.5,No
CUST-1132,Male,1,No,Yes,1,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.41,88.41,Yes
CUST-2490,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.72,798.72,No
CUST-2274,Male,0,No,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,6083.6,No
